"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1010",9,0,64.89325,64.89325,2529756.44,5658357.51,"WA5813",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1010",10,0,54.54276,54.54276,2529756.44,5658357.51,"WA5813",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1010",11,0.09,38.70771,39.24769,2529756.44,5658357.51,"WA5813",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1012",9,0,61.01988,61.01988,2530084.04,5658515.11,"WA5814",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1012",10,0.3,47.42913,49.93217,2530084.04,5658515.11,"WA5814",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1012",11,0.15,38.13696,38.13696,2530084.04,5658515.11,"WA5814",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1016",9,0.4,60.22862,62.38094,2530053.05,5658116.42,"WA5817",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1016",10,0.59,45.6476,46.89141,2530053.05,5658116.42,"WA5817",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1016",11,0.1,41.04477,41.04477,2530053.05,5658116.42,"WA5817",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1090",9,0,61.05504,61.05504,2529856.43,5658664.39,"WA6199",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1090",10,0.2,48.0661,49.62665,2529856.43,5658664.39,"WA6199",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1090",11,0.1,35.97315,35.98073,2529856.43,5658664.39,"WA6199",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1120",9,0,62.1112,62.1112,2529582.45,5658758.27,"WA6246",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1120",10,0.2,47.22938,48.7817,2529582.45,5658758.27,"WA6246",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1120",11,0.12,35.19273,35.21043,2529582.45,5658758.27,"WA6246",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1122",9,0,62.55823,62.55823,2529817.69,5658565.94,"WA6247",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1122",10,0.48,44.46892,48.81839,2529817.69,5658565.94,"WA6247",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1122",11,0.11,36.95486,36.95486,2529817.69,5658565.94,"WA6247",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1124",9,0,66.47065,66.47065,2529560.26,5658379.33,"WA6248",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1124",10,0,55.34064,55.34064,2529560.26,5658379.33,"WA6248",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1124",11,0.11,38.85381,39.37868,2529560.26,5658379.33,"WA6248",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1126",9,0,68.22739,68.22739,2529388.19,5658371.25,"WA6249",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1126",10,0,55.40673,55.40673,2529388.19,5658371.25,"WA6249",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1126",11,0.12,39.05193,39.60438,2529388.19,5658371.25,"WA6249",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1128",9,0,64.77225,64.77225,2529891.5,5658197.02,"WA6251",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1128",10,0,54.10832,54.10832,2529891.5,5658197.02,"WA6251",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1128",11,0.1,40.0404,40.45206,2529891.5,5658197.02,"WA6251",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1130",9,0,75.7857,75.7857,2529329.83,5657831.95,"WA6253",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1130",10,0,66.8912,66.8912,2529329.83,5657831.95,"WA6253",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1130",11,0.15,53.12874,54.55323,2529329.83,5657831.95,"WA6253",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1136",9,0,68.13849,68.13849,2529922.03,5657843.68,"WA6256",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1136",10,0,57.40222,57.40222,2529922.03,5657843.68,"WA6256",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1136",11,0.12,43.77235,44.33084,2529922.03,5657843.68,"WA6256",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1170",9,0.55,59.90705,62.32694,2529323.2,5658729.44,"WA6291",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1170",10,0.84,41.59092,43.03267,2529323.2,5658729.44,"WA6291",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1170",11,0.17,36.50175,36.50175,2529323.2,5658729.44,"WA6291",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1172",9,0,63.76756,63.76756,2529560.42,5658619.19,"WA6292",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1172",10,0.3,47.51744,49.88722,2529560.42,5658619.19,"WA6292",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1172",11,0.11,36.5052,36.5052,2529560.42,5658619.19,"WA6292",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1174",9,0,61.82112,61.82112,2529751.28,5658659.18,"WA6293",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1174",10,0,50.82523,50.82523,2529751.28,5658659.18,"WA6293",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1174",11,0.1,35.70852,35.77253,2529751.28,5658659.18,"WA6293",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1176",9,0,65.71489,65.71489,2529481.34,5658487.75,"WA6294",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1176",10,0.3,49.34797,51.61089,2529481.34,5658487.75,"WA6294",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1176",11,0.14,37.64468,37.64468,2529481.34,5658487.75,"WA6294",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1178",9,0,69.23918,69.23918,2529262.94,5658401.32,"WA6295",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1178",10,0.35,52.27263,54.63149,2529262.94,5658401.32,"WA6295",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1178",11,0.26,39.90029,40.04467,2529262.94,5658401.32,"WA6295",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1180",9,0,70.05552,70.05552,2529474.21,5658109.89,"WA6296",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1180",10,0,58.91652,58.91652,2529474.21,5658109.89,"WA6296",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1180",11,0.19,42.31137,42.94285,2529474.21,5658109.89,"WA6296",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1184",9,0,69.26599,69.26599,2529722.32,5657913.16,"WA6298",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1184",10,0.3,53.19663,55.67797,2529722.32,5657913.16,"WA6298",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1184",11,0.18,43.95409,43.97501,2529722.32,5657913.16,"WA6298",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1186",9,0.55,64.10988,66.70962,2529643.2,5658035.09,"WA6299",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1186",10,0.87,48.34954,49.80876,2529643.2,5658035.09,"WA6299",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1186",11,0.17,42.92958,42.92958,2529643.2,5658035.09,"WA6299",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1188",9,0,66.50058,66.50058,2529905.71,5658016.5,"WA6300",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1188",10,0.3,50.12741,52.92738,2529905.71,5658016.5,"WA6300",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1188",11,0.13,42.28912,42.28913,2529905.71,5658016.5,"WA6300",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1190",9,0,70.68563,70.68563,2529735.32,5657797.18,"WA6302",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1190",10,0.2,57.81745,59.23798,2529735.32,5657797.18,"WA6302",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1190",11,0.25,45.52402,46.02412,2529735.32,5657797.18,"WA6302",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1216",9,0,67.30137,67.30137,2529333.34,5658506.41,"WA6342",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1216",10,0,54.06526,54.06526,2529333.34,5658506.41,"WA6342",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1216",11,0.16,38.02727,38.45855,2529333.34,5658506.41,"WA6342",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1222",9,0.5,66.17288,68.37278,2529308.37,5658264.53,"WA6345",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1222",10,0.96,47.20436,52.26603,2529308.37,5658264.53,"WA6345",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1222",11,0.28,41.70848,41.70848,2529308.37,5658264.53,"WA6345",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1224",9,0,73.56231,73.56231,2529254.94,5658072.25,"WA6347",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1224",10,0.2,60.6991,61.82224,2529254.94,5658072.25,"WA6347",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1224",11,0.35,44.6125,45.83879,2529254.94,5658072.25,"WA6347",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1226",9,0,72.47905,72.47905,2529453.79,5657904.41,"WA6348",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1226",10,0.3,59.14667,61.00685,2529453.79,5657904.41,"WA6348",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1226",11,0.38,45.78324,46.37562,2529453.79,5657904.41,"WA6348",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
"WELL1240",9,0,67.28775,67.28775,2529645.62,5658180.13,"WA6386",17.12,"Jahr: 2016 (Gesamtfoerderung 6B: 9.0 Millionen m3)"
"WELL1240",10,0.25,52.32666,54.27964,2529645.62,5658180.13,"WA6386",52,"Jahr: 2017 (Gesamtfoerderung 6B: 27.3 Millionen m3)"
"WELL1240",11,0.16,41.23034,41.29287,2529645.62,5658180.13,"WA6386",57.54,"Jahr: 2018 (Gesamtfoerderung 6B: 30.2 Millionen m3)"
